s bet_x bet_y alf_x alf_y disp_x disp_y rx_i ry_i rs_i rx_int ry_int rs_int
+2.1513887000e+002 +1.5719057770e+001 +1.5408280980e+000 +3.4423662100e+000 -7.1122471770e-001 -4.2058939060e-001 +0.0000000000e+000 +9.7984387484e-005 -3.8445764194e-008 +1.7630696671e-006 +5.4655473270e-002 +2.0842873149e-004 +9.5896328132e-004
+2.1535887000e+002 +1.4243982260e+001 +1.9010679570e+000 +3.2625224330e+000 -9.2622918980e-001 -3.6575242250e-001 +0.0000000000e+000 +5.2091697702e-004 -1.6886812381e-007 +9.3831427810e-006 +5.5176390247e-002 +2.0825986336e-004 +9.6834642410e-004
+2.1655963500e+002 +7.6015477000e+000 +5.4924454460e+000 +2.2834295280e+000 -2.0437452110e+000 -1.4185732750e-001 +0.0000000000e+000 +2.0717632127e-005 +1.5420726368e-007 +2.7039908373e-006 +5.5197107880e-002 +2.0841407063e-004 +9.7105041494e-004
+2.1677963500e+002 +6.6364043400e+000 +6.4373126710e+000 +2.1035857460e+000 -2.2511058120e+000 -1.1444236990e-001 +0.0000000000e+000 +9.1951543755e-006 +1.1045758230e-007 +1.2042478390e-006 +5.5206303034e-002 +2.0852452821e-004 +9.7225466278e-004
+2.1687963500e+002 +6.2238619080e+000 +6.8969593150e+000 +2.0218385720e+000 -2.3453606310e+000 -1.0198102560e-001 +0.0000000000e+000 +2.0004193810e-005 +2.8695359475e-007 +2.6238014249e-006 +5.5226307228e-002 +2.0881148181e-004 +9.7487846421e-004
+2.1709963500e+002 +5.3738185680e+000 +7.9745373250e+000 +1.8419947900e+000 -2.5527212320e+000 -7.4566067940e-002 +0.0000000000e+000 +1.0614538070e-004 +2.1147860411e-006 +1.3967384770e-005 +5.5332452608e-002 +2.1092626785e-004 +9.8884584898e-004
+2.1830040000e+002 +2.1341405160e+000 +1.5309829780e+001 +8.6290183690e-001 -3.5133720360e+000 +4.0031866590e-005 +0.0000000000e+000 -1.1549609723e-007 +2.0097863200e-006 +2.3419323529e-006 +5.5332337112e-002 +2.1293605417e-004 +9.9118778133e-004
+2.1852040000e+002 +1.7940293400e+000 +1.6897898080e+001 +6.8305805210e-001 -3.7051202340e+000 +3.2978759280e-005 +0.0000000000e+000 -2.2881416843e-007 +5.3960126751e-006 +5.3519899571e-006 +5.5332108298e-002 +2.1833206684e-004 +9.9653977129e-004
+2.1902040000e+002 +1.3153392260e+000 +2.0820913990e+001 +2.7432217770e-001 -4.1409115940e+000 +1.6948969950e-005 +0.0000000000e+000 -1.3969865230e-007 +5.8345231596e-006 +4.2161912248e-006 +5.5331968600e-002 +2.2416659000e-004 +1.0007559625e-003
+2.1942040000e+002 +1.5608266320e+000 +1.8894250970e+001 -9.3892652580e-001 +8.5445001920e+000 +5.7665238840e-006 +0.0000000000e+000 -4.4368325470e-007 +1.3861298953e-005 +1.1560032420e-005 +5.5331524916e-002 +2.3802788895e-004 +1.0123159949e-003
+2.2051893200e+002 +5.0784776530e+000 +4.8483462990e+000 -2.2632114380e+000 +4.2415676470e+000 -2.1725438620e-005 +0.0000000000e+000 -4.0790647607e-007 +2.5991771238e-007 +5.8497690208e-006 +5.5331117010e-002 +2.3828780667e-004 +1.0181657640e-003
+2.2091893200e+002 +6.0852999220e+000 +2.5766187420e+000 -1.1375515890e-001 +1.7469551710e+000 -2.9693533590e-005 +0.0000000000e+000 -1.1867827142e-006 -6.5570275804e-007 +2.0669629963e-005 +5.5329930227e-002 +2.3763210391e-004 +1.0388353939e-003
+2.2201746400e+002 +6.5361029200e+000 +6.3615218970e-001 -2.9661340380e-001 +1.9462696230e-002 -4.5363719250e-005 +0.0000000000e+000 -2.7940605556e-007 -3.6838100321e-007 +1.3327241291e-005 +5.5329650821e-002 +2.3726372291e-004 +1.0521626352e-003
+2.2241746400e+002 +6.8000267490e+000 +8.7218944680e-001 -3.6319616880e-001 -6.0955583920e-001 -5.1069583310e-005 +0.0000000000e+000 -9.0382763747e-007 -1.0745228466e-006 +3.1881121822e-005 +5.5328746993e-002 +2.3618920006e-004 +1.0840437570e-003
+2.2351599600e+002 +7.7988676100e+000 +4.1091284000e+000 -5.4605441370e-001 -2.3370483130e+000 -6.6739768970e-005 +0.0000000000e+000 -4.5722141699e-007 -8.2970751131e-008 +5.2669841491e-006 +5.5328289772e-002 +2.3610622931e-004 +1.0893107412e-003
+2.2391599600e+002 +7.4207698830e+000 +6.8351556220e+000 +1.4571301050e+000 -4.7208590360e+000 -6.8783212990e-005 +0.0000000000e+000 -1.2226018697e-006 +1.1441771472e-006 +1.1033633677e-005 +5.5327067170e-002 +2.3725040646e-004 +1.1003443749e-003
+2.2501452800e+002 +4.7272640740e+000 +2.1318506410e+001 +9.9478372960e-001 -8.4634185120e+000 -6.4236089130e-005 +0.0000000000e+000 -2.9899832866e-007 +3.6922402534e-006 +2.4047476401e-006 +5.5326768172e-002 +2.4094264671e-004 +1.1027491225e-003
+2.2541452800e+002 +5.0962010570e+000 +2.2852285770e+001 -1.9895902800e+000 +4.9399997840e+000 -7.0358287630e-005 +0.0000000000e+000 -8.3755507609e-007 +1.0565342108e-005 +6.0417197613e-006 +5.5325930617e-002 +2.5150798882e-004 +1.1087908423e-003
+2.2651306000e+002 +1.0641616170e+001 +1.3340291100e+001 -3.0584330000e+000 +3.7188236860e+000 -1.0920085710e-004 +0.0000000000e+000 -4.5973893286e-007 +1.2186947024e-006 +2.0954532878e-006 +5.5325470878e-002 +2.5272668352e-004 +1.1108862955e-003
+2.2691306000e+002 +1.1895953050e+001 +1.1890302940e+001 +4.1997961290e-002 +4.2108110000e-002 -1.1694687440e-004 +0.0000000000e+000 -5.9789347168e-007 +1.1114117245e-006 +2.6530996617e-006 +5.5324872984e-002 +2.5383809524e-004 +1.1135393952e-003
+2.2741306000e+002 +1.1875007700e+001 +1.1869257640e+001 -1.0727503570e-004 -1.7523726160e-005 -1.1844931520e-004 +0.0000000000e+000 -2.9887720162e-006 +5.5469894947e-006 +1.3298161970e-005 +5.5321884212e-002 +2.5938508474e-004 +1.1268375572e-003
+2.2991306000e+002 +1.2401859530e+001 +1.2395915680e+001 -2.1063345670e-001 -2.1064569240e-001 -1.2596151930e-004 +0.0000000000e+000 -4.8089156821e-007 +9.2732882806e-007 +2.0015539088e-006 +5.5321403321e-002 +2.6031241357e-004 +1.1288391111e-003
+2.3031306000e+002 +1.1663927820e+001 +1.3544572080e+001 +2.0088925660e+000 -2.7327612430e+000 -1.2243258130e-004 +0.0000000000e+000 -5.8767093983e-007 +1.4476220565e-006 +2.4381107023e-006 +5.5320815650e-002 +2.6176003562e-004 +1.1312772218e-003
+2.3081306000e+002 +9.7629673650e+000 +1.6433631800e+001 +1.7930283470e+000 -3.0453582000e+000 -1.1216326190e-004 +0.0000000000e+000 -4.3435700252e-007 +1.8028687645e-006 +1.8952430956e-006 +5.5320381293e-002 +2.6356290439e-004 +1.1331724649e-003
+2.3121306000e+002 +9.7630510680e+000 +1.6433857890e+001 -1.7932477570e+000 +3.0448209410e+000 -1.1208978620e-004 +0.0000000000e+000 -5.4294657237e-007 +2.2536177404e-006 +2.3690157488e-006 +5.5319838346e-002 +2.6581652213e-004 +1.1355414806e-003
+2.3171306000e+002 +1.1664250160e+001 +1.3545283500e+001 -2.0091504240e+000 +2.7323278360e+000 -1.2217317180e-004 +0.0000000000e+000 -4.7013727252e-007 +1.1581778457e-006 +1.9503746611e-006 +5.5319368209e-002 +2.6697469997e-004 +1.1374918553e-003
+2.3211306000e+002 +1.2402366260e+001 +1.2397012410e+001 +2.1044197110e-001 +2.1009178380e-001 -1.2556493570e-004 +0.0000000000e+000 -3.0055758112e-006 +5.7965900628e-006 +1.2508534604e-005 +5.5316362633e-002 +2.7277129004e-004 +1.1500003899e-003
+2.3461306000e+002 +1.1876409720e+001 +1.1872959830e+001 -5.9356059900e-005 -4.7075407150e-004 -1.1727850500e-004 +0.0000000000e+000 -2.9887698655e-006 +5.5498313645e-006 +1.3294075817e-005 +5.5313373863e-002 +2.7832112140e-004 +1.1632944657e-003
+2.3711306000e+002 +1.2402959820e+001 +1.2401719950e+001 -2.1056068320e-001 -2.1103329190e-001 -1.0899207430e-004 +0.0000000000e+000 -4.8088166628e-007 +9.2810953705e-007 +2.0007286146e-006 +5.5312892982e-002 +2.7924923094e-004 +1.1652951943e-003
+2.3751306000e+002 +1.1664890380e+001 +1.3551146370e+001 +2.0091554350e+000 -2.7343468290e+000 -1.0360229620e-004 +0.0000000000e+000 -5.8765161231e-007 +1.4487638156e-006 +2.4370781249e-006 +5.5312305330e-002 +2.8069799475e-004 +1.1677322725e-003
+2.3801306000e+002 +9.7636807820e+000 +1.6441875770e+001 +1.7932637550e+000 -3.0471119760e+000 -9.1869851460e-005 +0.0000000000e+000 -4.3433133138e-007 +1.8040861110e-006 +1.8944297255e-006 +5.5311870999e-002 +2.8250208086e-004 +1.1696267022e-003
+2.3841306000e+002 +9.7636764820e+000 +1.6442269080e+001 -1.7932524850e+000 +3.0461773480e+000 -8.9087199770e-005 +0.0000000000e+000 -5.4291191075e-007 +2.2551861859e-006 +2.3679947838e-006 +5.5311328087e-002 +2.8475726705e-004 +1.1719946970e-003
+2.3891306000e+002 +1.1664873820e+001 +1.3552383980e+001 -2.0091421900e+000 +2.7335928630e+000 -9.3778012230e-005 +0.0000000000e+000 -4.7011637575e-007 +1.1591999071e-006 +1.9495292493e-006 +5.5310857970e-002 +2.8591646696e-004 +1.1739442262e-003
+2.3931306000e+002 +1.2402933790e+001 +1.2403627830e+001 +2.1057051930e-001 +2.1006969870e-001 -9.3972772800e-005 +0.0000000000e+000 -3.0054702352e-006 +5.8024664217e-006 +1.2503121704e-005 +5.5307852500e-002 +2.9171893338e-004 +1.1864473479e-003
+2.4181306000e+002 +1.1876337710e+001 +1.1879400250e+001 +6.7915456390e-005 -3.7866618310e-004 -7.2937911700e-005 +0.0000000000e+000 -2.9886279827e-006 +5.5559527178e-006 +1.3288806331e-005 +5.5304863872e-002 +2.9727488610e-004 +1.1997361542e-003
+2.4431306000e+002 +1.2402254640e+001 +1.2407414490e+001 -2.1043468840e-001 -2.1082703110e-001 -5.1903050590e-005 +0.0000000000e+000 -4.8085738858e-007 +9.2900654442e-007 +2.0001128108e-006 +5.5304383015e-002 +2.9820389264e-004 +1.2017362671e-003
+2.4471306000e+002 +1.1664141280e+001 +1.3557099960e+001 +2.0091364560e+000 -2.7352169040e+000 -4.6636389780e-005 +0.0000000000e+000 -5.8761368917e-007 +1.4499709554e-006 +2.4363709106e-006 +5.5303795401e-002 +2.9965386360e-004 +1.2041726380e-003
+2.4521306000e+002 +9.7629559610e+000 +1.6448718520e+001 +1.7932341800e+000 -3.0480202150e+000 -3.7759489150e-005 +0.0000000000e+000 -4.3429029467e-007 +1.8052599991e-006 +1.8939229991e-006 +5.5303361111e-002 +3.0145912360e-004 +1.2060665610e-003
+2.4561306000e+002 +9.7628694070e+000 +1.6448823450e+001 -1.7930072960e+000 +3.0477708840e+000 -3.3291945250e-005 +0.0000000000e+000 -5.4286066839e-007 +2.2566092129e-006 +2.3674060648e-006 +5.5302818250e-002 +3.0371573281e-004 +1.2084339670e-003
+2.4611306000e+002 +1.1663807960e+001 +1.3557430120e+001 -2.0088698150e+000 +2.7350157690e+000 -3.0863513890e-005 +0.0000000000e+000 -4.7008632901e-007 +1.1600552753e-006 +1.9490980937e-006 +5.5302348164e-002 +3.0487578808e-004 +1.2103830651e-003
+2.4651306000e+002 +1.2401730650e+001 +1.2407923460e+001 +2.1063269640e-001 +2.1056997290e-001 -2.7789580450e-005 +0.0000000000e+000 -3.0053216324e-006 +5.8070036812e-006 +1.2500673335e-005 +5.5299342842e-002 +3.1068279176e-004 +1.2228837385e-003
+2.4901306000e+002 +1.1874887930e+001 +1.1881118360e+001 +1.0439145810e-004 +1.5206597120e-004 -1.7491433900e-006 +0.0000000000e+000 -2.9885115620e-006 +5.5582570742e-006 +1.3288446475e-005 +5.5296354331e-002 +3.1624104884e-004 +1.2361721849e-003
+2.5151306000e+002 +1.2400686740e+001 +1.2406402800e+001 -2.1042391350e-001 -2.1026584100e-001 +2.4291293670e-005 +0.0000000000e+000 -4.8084790935e-007 +9.2897157874e-007 +2.0004056373e-006 +5.5295873483e-002 +3.1717002042e-004 +1.2381725906e-003
+2.5191306000e+002 +1.1662681990e+001 +1.3555536260e+001 +2.0088610010e+000 -2.7343635810e+000 +2.7496198900e-005 +0.0000000000e+000 -5.8760280862e-007 +1.4498309340e-006 +2.4367888279e-006 +5.5295285880e-002 +3.1861985135e-004 +1.2406093794e-003
+2.5241306000e+002 +9.7617619090e+000 +1.6446233460e+001 +1.7929791590e+000 -3.0470308200e+000 +3.0250001190e-005 +0.0000000000e+000 -4.3428337435e-007 +1.8050146613e-006 +1.8942928376e-006 +5.5294851597e-002 +3.2042486601e-004 +1.2425036722e-003
+2.5281306000e+002 +9.7617088140e+000 +1.6445928450e+001 -1.7928399810e+000 +3.0477556090e+000 +3.4757950940e-005 +0.0000000000e+000 -5.4285490960e-007 +2.2562161717e-006 +2.3679078938e-006 +5.5294308742e-002 +3.2268108218e-004 +1.2448715801e-003
+2.5331306000e+002 +1.1662477520e+001 +1.3554576510e+001 -2.0086974340e+000 +2.7349482690e+000 +4.3411729550e-005 +0.0000000000e+000 -4.7008387276e-007 +1.1597368687e-006 +1.9495587465e-006 +5.5293838658e-002 +3.2384081905e-004 +1.2468211389e-003
+2.5371306000e+002 +1.2400365300e+001 +1.2404923270e+001 +2.1054537840e-001 +2.1101309220e-001 +4.8622853480e-005 +0.0000000000e+000 -3.0053132346e-006 +5.8048473643e-006 +1.2503876884e-005 +5.5290833345e-002 +3.2964566642e-004 +1.2593250158e-003
+2.5621306000e+002 +1.1873998590e+001 +1.1876123920e+001 +1.3075325750e-006 +5.0664596490e-004 +7.0083478120e-005 +0.0000000000e+000 -2.9885697890e-006 +5.5539532953e-006 +1.3293222561e-005 +5.5287844775e-002 +3.3519961971e-004 +1.2726182383e-003
+2.5871306000e+002 +1.2400352230e+001 +1.2399856810e+001 -2.1054276330e-001 -2.0999980030e-001 +9.1544102750e-005 +0.0000000000e+000 -4.8086649167e-007 +9.2802449947e-007 +2.0012377946e-006 +5.5287363908e-002 +3.3612764421e-004 +1.2746194761e-003
+2.5911306000e+002 +1.1662463420e+001 +1.3548266640e+001 +2.0086973230e+000 -2.7327753420e+000 +9.1507538660e-005 +0.0000000000e+000 -5.8763485347e-007 +1.4484779866e-006 +2.4378116022e-006 +5.5286776273e-002 +3.3757612220e-004 +1.2770572877e-003
+2.5961306000e+002 +9.7616949420e+000 +1.6437299260e+001 +1.7928396290e+000 -3.0452898980e+000 +8.7124578190e-005 +0.0000000000e+000 -4.3432178032e-007 +1.8036076932e-006 +1.8950839852e-006 +5.5286341952e-002 +3.3937972989e-004 +1.2789523717e-003
+2.6001306000e+002 +9.7617462880e+000 +1.6436937640e+001 -1.7929742220e+000 +3.0461492170e+000 +9.0013574190e-005 +0.0000000000e+000 -5.4290518368e-007 +2.2544300365e-006 +2.3688864046e-006 +5.5285799046e-002 +3.4163415993e-004 +1.2813212581e-003
+2.6051306000e+002 +1.1662661150e+001 +1.3547128750e+001 -2.0088555020e+000 +2.7334685560e+000 +1.0170727620e-004 +0.0000000000e+000 -4.7011423488e-007 +1.1585931349e-006 +1.9503513830e-006 +5.5285328932e-002 +3.4279275306e-004 +1.2832716095e-003
+2.6091306000e+002 +1.2400663070e+001 +1.2398102650e+001 +2.1042529990e-001 +2.1088575030e-001 +1.0713739520e-004 +0.0000000000e+000 -3.0054670842e-006 +5.7983830522e-006 +1.2508859318e-005 +5.5282323465e-002 +3.4859113612e-004 +1.2957804688e-003
+2.6341306000e+002 +1.1874858630e+001 +1.1870202450e+001 -1.0352442060e-004 +2.7433080580e-004 +1.1611863100e-004 +0.0000000000e+000 -5.9774874519e-007 +1.1095904885e-006 +2.6594978916e-006 +5.5281725716e-002 +3.4970072660e-004 +1.2984399667e-003
+2.6391306000e+002 +1.1896015040e+001 +1.1890989260e+001 -4.2209289280e-002 -4.1847953100e-002 +1.1791487820e-004 +0.0000000000e+000 -4.7831299269e-007 +8.8922844465e-007 +2.1223819796e-006 +5.5281247403e-002 +3.5058995505e-004 +1.3005623487e-003
+2.6431306000e+002 +1.0641828130e+001 +1.3340832890e+001 +3.0582836840e+000 -3.7187089490e+000 +1.1270387680e-004 +0.0000000000e+000 -1.2625955149e-006 +3.3471160677e-006 +5.7545593587e-006 +5.5279984808e-002 +3.5393707112e-004 +1.3063169080e-003
+2.6541159200e+002 +5.0966141170e+000 +2.2852443800e+001 +1.9895565330e+000 -4.9397651850e+000 +8.0406065320e-005 +0.0000000000e+000 -3.0498455799e-007 +3.8469666040e-006 +2.1998162964e-006 +5.5279679823e-002 +3.5778403772e-004 +1.3085167243e-003
+2.6581159200e+002 +4.7277974820e+000 +2.1318454290e+001 -9.9507449070e-001 +8.4636666600e+000 +7.7990278340e-005 +0.0000000000e+000 -8.2119666616e-007 +1.0139571106e-005 +6.6038499810e-006 +5.5278858627e-002 +3.6792360883e-004 +1.3151205743e-003
+2.6691012400e+002 +7.4220324890e+000 +6.8348061340e+000 -1.4575031370e+000 +4.7208815890e+000 +9.6755289350e-005 +0.0000000000e+000 -4.4519973890e-007 +4.1644496668e-007 +4.0173735485e-006 +5.5278413427e-002 +3.6834005379e-004 +1.3191379479e-003
+2.6731012400e+002 +7.8002881100e+000 +4.1087546030e+000 +5.4604697850e-001 +2.3370886970e+000 +9.8304179940e-005 +0.0000000000e+000 -1.2557137938e-006 -2.2823007331e-007 +1.4464338482e-005 +5.5277157713e-002 +3.6811182372e-004 +1.3336022863e-003
+2.6840865600e+002 +6.8014257470e+000 +8.7195500990e-001 +3.6322317720e-001 +6.0938859590e-001 +8.7970232180e-005 +0.0000000000e+000 -3.2902966119e-007 -3.9125440463e-007 +1.1608833596e-005 +5.5276828683e-002 +3.6772056932e-004 +1.3452111199e-003
+2.6880865600e+002 +6.5374752950e+000 +6.3608178790e-001 +2.9665295390e-001 -1.9705540930e-002 +8.4207411340e-005 +0.0000000000e+000 -7.6716875365e-007 -1.0116790475e-006 +3.6599216688e-005 +5.5276061515e-002 +3.6670889027e-004 +1.3818103366e-003
+2.6990718800e+002 +6.0865475650e+000 +2.5773099700e+000 +1.1382915270e-001 -1.7474056420e+000 +7.3873463570e-005 +0.0000000000e+000 -4.3215400746e-007 -2.3870979510e-007 +7.5246027950e-006 +5.5275629361e-002 +3.6647018047e-004 +1.3893349394e-003
+2.7030718800e+002 +5.0794727400e+000 +4.8495914060e+000 +2.2637336960e+000 -4.2425772620e+000 +6.4197774930e-005 +0.0000000000e+000 -1.1202937672e-006 +7.1423377322e-007 +1.6061750408e-005 +5.5274509067e-002 +3.6718441425e-004 +1.4053966898e-003
+2.7140572000e+002 +1.5609509800e+000 +1.8898632150e+001 +9.3919690560e-001 -8.5463453620e+000 +2.2119758770e-005 +0.0000000000e+000 -1.6155100915e-007 +5.0481640395e-006 +4.2085490070e-006 +5.5274347516e-002 +3.7223257829e-004 +1.4096052388e-003
+2.7180572000e+002 +1.3152829850e+000 +2.0825628780e+001 -2.7410365410e-001 +4.1419942610e+000 +9.0007381240e-006 +0.0000000000e+000 -1.7460476601e-007 +7.2947304127e-006 +5.2695921135e-006 +5.5274172911e-002 +3.7952730870e-004 +1.4148748310e-003
