s bet_x bet_y alf_x alf_y disp_x disp_y rx_i ry_i rs_i rx_int ry_int rs_int
+1.7998663000e+002 +5.3072688280e+001 +8.9778705290e-001 +1.0723187910e+001 -8.9966936850e-001 +5.7776003170e+000 +0.0000000000e+000 +2.3224591290e-005 -1.4130896108e-008 +2.6818015970e-007 +4.4568070173e-002 +2.2423032796e-004 +8.6650984986e-004
+1.8008663000e+002 +5.0949905020e+001 +1.0978749820e+000 +1.0504644700e+001 -1.1012099190e+000 +5.6607891530e+000 +0.0000000000e+000 +4.9735267692e-005 -3.5488553356e-008 +5.7446674839e-007 +4.4617805441e-002 +2.2419483941e-004 +8.6708431660e-004
+1.8030663000e+002 +4.6433636270e+001 +1.6799529730e+000 +1.0023849630e+001 -1.5445991320e+000 +5.4038045940e+000 +0.0000000000e+000 +2.5545845387e-004 -2.5164069816e-007 +2.9523191237e-006 +4.4873263895e-002 +2.2394319871e-004 +8.7003663573e-004
+1.8150739500e+002 +2.5557349080e+001 +8.2458434910e+000 +7.4063387720e+000 -3.8852190430e+000 +3.9301026950e+000 +0.0000000000e+000 +6.3790606266e-005 -4.9204711792e-008 +3.8242343184e-007 +4.4937054501e-002 +2.2389399400e-004 +8.7041905916e-004
+1.8172739500e+002 +2.2404334940e+001 +1.0049811040e+001 +6.9255436850e+000 -4.3146334440e+000 +3.6456961210e+000 +0.0000000000e+000 +2.8171818079e-005 -1.9589089669e-008 +1.6891849151e-007 +4.4965226319e-002 +2.2387440491e-004 +8.7058797765e-004
+1.8182739500e+002 +2.1041080520e+001 +1.0932256560e+001 +6.7070004630e+000 -4.5098218080e+000 +3.5164204060e+000 +0.0000000000e+000 +6.1263177001e-005 -3.9187236115e-008 +3.6736183167e-007 +4.5026489496e-002 +2.2383521767e-004 +8.7095533948e-004
+1.8204739500e+002 +1.8195775240e+001 +1.3011049330e+001 +6.2262053760e+000 -4.9392362090e+000 +3.2320138320e+000 +0.0000000000e+000 +3.2700005087e-004 -1.5219895447e-007 +1.9611450612e-006 +4.5353489547e-002 +2.2368301872e-004 +8.7291648454e-004
+1.8324816000e+002 +6.4164308760e+000 +2.7422557670e+001 +3.6086943620e+000 -6.9787008510e+000 +1.6090229200e+000 +0.0000000000e+000 +8.5806854552e-005 +1.2767904198e-007 +2.9818126680e-007 +4.5439296401e-002 +2.2381069776e-004 +8.7321466581e-004
+1.8346816000e+002 +4.9343802780e+000 +3.0580909070e+001 +3.1278992660e+000 -7.3774418640e+000 +1.2971943330e+000 +0.0000000000e+000 +3.9617661345e-005 +7.9009709505e-008 +1.3768777766e-007 +4.5478914063e-002 +2.2388970747e-004 +8.7335235359e-004
+1.8356816000e+002 +4.3306547480e+000 +3.2074522030e+001 +2.9093560400e+000 -7.5586877790e+000 +1.1554540660e+000 +0.0000000000e+000 +8.0099210931e-005 +1.8075514368e-007 +2.7839115516e-007 +4.5559013274e-002 +2.2407046261e-004 +8.7363074474e-004
+1.8376816000e+002 +3.2543296220e+000 +3.5170495510e+001 +2.4722695890e+000 -7.9211796090e+000 +8.7197353260e-001 +0.0000000000e+000 +1.6530467220e-004 +4.7194597328e-007 +5.7458091366e-007 +4.5724317946e-002 +2.2454240859e-004 +8.7420532566e-004
+1.8416816000e+002 +2.0162809050e+000 +3.5193355650e+001 +8.0332188730e-001 +7.8674411560e+000 +3.6644493750e-001 +0.0000000000e+000 +9.9143192587e-005 +3.5528613716e-007 +3.4464741426e-007 +4.5823461138e-002 +2.2489769472e-004 +8.7454997307e-004
+1.8436816000e+002 +1.7275929610e+000 +3.2117866120e+001 +6.4011783670e-001 +7.5100064690e+000 +1.3696320460e-001 +0.0000000000e+000 +5.9679237702e-005 +2.1998386177e-007 +2.0746582704e-007 +4.5883140376e-002 +2.2511767858e-004 +8.7475743890e-004
+1.8446816000e+002 +1.6077295960e+000 +3.0633736560e+001 +5.5851581140e-001 +7.3312891250e+000 +2.2222338160e-002 +0.0000000000e+000 +1.4513143905e-004 +5.3890924506e-007 +5.0453433899e-007 +4.6028271815e-002 +2.2565658783e-004 +8.7526197324e-004
+1.8468816000e+002 +1.4014780190e+000 +2.7494468540e+001 +3.7899135580e-001 +6.9381109690e+000 -2.3020756800e-001 +0.0000000000e+000 +7.1940079159e-004 +2.1069691405e-006 +2.5010213673e-006 +4.6747672607e-002 +2.2776355697e-004 +8.7776299461e-004
+1.8588892500e+002 +1.6642215030e+000 +1.3142294810e+001 -5.9836314270e-001 +4.9307579340e+000 -1.6791133300e+000 +0.0000000000e+000 +1.2520144531e-004 +5.0408342602e-008 +3.7302856015e-007 +4.6872874052e-002 +2.2781396531e-004 +8.7813602317e-004
+1.8610892500e+002 +1.9669966660e+000 +1.1065980870e+001 -7.7788759810e-001 +4.5070326780e+000 -1.9589652460e+000 +0.0000000000e+000 +5.7792747774e-005 +1.2750102372e-008 +1.7219404073e-007 +4.6930666800e-002 +2.2782671542e-004 +8.7830821721e-004
+1.8620892500e+002 +2.1307343880e+000 +1.0183834580e+001 -8.5948962340e-001 +4.3144302880e+000 -2.0861706620e+000 +0.0000000000e+000 +1.2835877703e-004 +1.9541150791e-008 +3.8245081948e-007 +4.7059025577e-002 +2.2784625657e-004 +8.7869066803e-004
+1.8642892500e+002 +2.5484052030e+000 +8.3787048060e+000 -1.0390140790e+000 +3.8907050320e+000 -2.3660225780e+000 +0.0000000000e+000 +7.1912212700e-004 +2.1640615042e-008 +2.1427110725e-006 +4.7778147704e-002 +2.2786789718e-004 +8.8083337910e-004
+1.8762969000e+002 +6.2078633760e+000 +1.7605929080e+000 -2.0163685580e+000 +1.5822988460e+000 -3.9642173260e+000 +0.0000000000e+000 +1.8121770171e-004 -2.2563728507e-008 +5.0519689151e-007 +4.7959365406e-002 +2.2784533345e-004 +8.8133857599e-004
+1.8784969000e+002 +7.1345609220e+000 +1.1606998830e+000 -2.1958930110e+000 +1.1444876310e+000 -4.2714912500e+000 +0.0000000000e+000 +8.8444574479e-005 -9.1345628911e-009 +2.4656420183e-007 +4.8047809980e-002 +2.2783619889e-004 +8.8158514019e-004
+1.8794969000e+002 +7.5818997260e+000 +9.5170286630e-001 -2.2774950350e+000 +9.4548253310e-001 -4.4111612150e+000 +0.0000000000e+000 +1.8265192663e-004 -1.6932426731e-008 +5.0919185450e-007 +4.8230461907e-002 +2.2781926646e-004 +8.8209433205e-004
+1.8814969000e+002 +8.5255385500e+000 +6.5311189220e-001 -2.4406990830e+000 +5.4747233740e-001 -4.6905011460e+000 +0.0000000000e+000 +3.8574048820e-004 -2.8499489504e-008 +1.0753452343e-006 +4.8616202395e-002 +2.2779076697e-004 +8.8316967728e-004
+1.8854969000e+002 +8.5173117430e+000 +6.4923943330e-001 +2.4596806560e+000 -5.3706722730e-001 -4.7042008300e+000 +0.0000000000e+000 +1.9280744032e-004 -1.4206424106e-008 +5.3749985820e-007 +4.8809009835e-002 +2.2777656055e-004 +8.8370717714e-004
+1.8874969000e+002 +7.5665486550e+000 +9.4344789850e-001 +2.2941347850e+000 -9.3397509850e-001 -4.4382996100e+000 +0.0000000000e+000 +9.1214192025e-005 -8.4401796163e-009 +2.5428657968e-007 +4.8900224027e-002 +2.2776812037e-004 +8.8396146372e-004
+1.8884969000e+002 +7.1159989920e+000 +1.1500883120e+000 +2.2113618500e+000 -1.1324290340e+000 -4.3053490000e+000 +0.0000000000e+000 +1.9421559257e-004 -2.0054733195e-008 +5.4143679732e-007 +4.9094439620e-002 +2.2774806564e-004 +8.8450290052e-004
+1.8906969000e+002 +6.1830618780e+000 +1.7444087920e+000 +2.0292613930e+000 -1.5690276920e+000 -4.0128576570e+000 +0.0000000000e+000 +9.8560344507e-004 -1.2344543286e-007 +2.7477001474e-006 +5.0080043065e-002 +2.2762462020e-004 +8.8725060066e-004
+1.9027045500e+002 +2.5095167760e+000 +8.3231515760e+000 +1.0378828090e+000 -3.8714189680e+000 -2.4951412090e+000 +0.0000000000e+000 +1.3400477806e-004 +1.9144225487e-009 +3.8079647368e-007 +5.0214047843e-002 +2.2762653463e-004 +8.8763139714e-004
+1.9049045500e+002 +2.0929104420e+000 +1.0119547150e+001 +8.5578234900e-001 -4.2940154610e+000 -2.2300718740e+000 +0.0000000000e+000 +5.9107125489e-005 +7.2138738519e-009 +1.6795911901e-007 +5.0273154968e-002 +2.2763374850e-004 +8.8779935626e-004
+1.9059045500e+002 +1.9300312650e+000 +1.0997559170e+001 +7.7300941260e-001 -4.4861047750e+000 -2.1095858130e+000 +0.0000000000e+000 +1.2854514160e-004 +2.3438009304e-008 +3.6527078187e-007 +5.0401700110e-002 +2.2765718651e-004 +8.8816462704e-004
+1.9081045500e+002 +1.6299692250e+000 +1.3064416500e+001 +5.9090895250e-001 -4.9087012680e+000 -1.8445164790e+000 +0.0000000000e+000 +6.8734959517e-004 +2.3537097987e-007 +1.9531078095e-006 +5.1089049705e-002 +2.2789255749e-004 +8.9011773485e-004
+1.9201122000e+002 +1.4018784280e+000 +2.7357679860e+001 -4.0046965040e-001 -6.9114503110e+000 -4.7608901540e-001 +0.0000000000e+000 +1.2078585486e-004 +2.8650777627e-007 +3.9236040316e-007 +5.1209835560e-002 +2.2817906527e-004 +8.9051009525e-004
+1.9223122000e+002 +1.6181471760e+000 +3.0484996450e+001 -5.8257011070e-001 -7.3036250870e+000 -2.3844169070e-001 +0.0000000000e+000 +5.9305966454e-005 +1.8164064077e-007 +1.9264020538e-007 +5.1269141526e-002 +2.2836070591e-004 +8.9070273546e-004
+1.9233122000e+002 +1.7429384910e+000 +3.1963547590e+001 -6.6534304720e-001 -7.4818863490e+000 -1.3042017950e-001 +0.0000000000e+000 +1.2527186986e-004 +4.3144860533e-007 +4.0690420337e-007 +5.1394413396e-002 +2.2879215451e-004 +8.9110963966e-004
+1.9253122000e+002 +2.0421848850e+000 +3.5027606640e+001 -8.3088892010e-001 -7.8384088730e+000 +8.5622842930e-002 +0.0000000000e+000 +2.4672094359e-004 +9.5853303002e-007 +8.0135678430e-007 +5.1641134340e-002 +2.2975068754e-004 +8.9191099644e-004
+1.9293122000e+002 +3.3118308100e+000 +3.5011121490e+001 -2.5283014870e+000 +7.8771613170e+000 +5.3825604130e-001 +0.0000000000e+000 +9.6020148387e-005 +2.9445227702e-007 +3.1183400752e-007 +5.1737154488e-002 +2.3004513982e-004 +8.9222283045e-004
+1.9313122000e+002 +4.4124350530e+000 +3.1932290840e+001 -2.9747197270e+000 +7.5169919320e+000 +7.8150207490e-001 +0.0000000000e+000 +4.6043451380e-005 +1.1350998365e-007 +1.4951360524e-007 +5.1783197940e-002 +2.3015864980e-004 +8.9237234406e-004
+1.9323122000e+002 +5.0296999100e+000 +3.0446900930e+001 -3.1979288470e+000 +7.3369072400e+000 +9.0312509170e-001 +0.0000000000e+000 +9.9892055895e-005 +2.2021731130e-007 +3.2435296005e-007 +5.1883089996e-002 +2.3037886711e-004 +8.9269669702e-004
+1.9345122000e+002 +6.5448218170e+000 +2.7305822730e+001 -3.6889889110e+000 +6.9407209170e+000 +1.1706957290e+000 +0.0000000000e+000 +5.3453046249e-004 +9.1049500741e-007 +1.7353946232e-006 +5.2417620458e-002 +2.3128936212e-004 +8.9443209164e-004
+1.9465198500e+002 +1.8583437660e+001 +1.2969771370e+001 -6.3623837460e+000 +4.9148152110e+000 +2.5527406020e+000 +0.0000000000e+000 +6.6827038913e-005 -6.6470389516e-009 +3.9342686483e-007 +5.2484447497e-002 +2.3128271508e-004 +8.9482551850e-004
+1.9487198500e+002 +2.1490919720e+001 +1.0901126480e+001 -6.8534438010e+000 +4.4881161030e+000 +2.7928892260e+000 +0.0000000000e+000 +3.1132698740e-005 -9.8527077321e-009 +1.8323460367e-007 +5.2515580196e-002 +2.3127286237e-004 +8.9500875311e-004
+1.9497198500e+002 +2.2883929400e+001 +1.0022898670e+001 -7.0766529170e+000 +4.2941619620e+000 +2.9020476920e+000 +0.0000000000e+000 +6.9371067303e-005 -2.7187201730e-008 +4.0823724661e-007 +5.2584951263e-002 +2.3124567517e-004 +8.9541699035e-004
+1.9519198500e+002 +2.6105689890e+001 +8.2273412150e+000 -7.5677129730e+000 +3.8674628540e+000 +3.1421963170e+000 +0.0000000000e+000 +3.9078227882e-004 -1.9988665809e-007 +2.2990162512e-006 +5.2975733542e-002 +2.3104578851e-004 +8.9771600661e-004
+1.9639275000e+002 +4.7435468160e+001 +1.6862568660e+000 -1.0241107640e+001 +1.5418412740e+000 +4.3749521810e+000 +0.0000000000e+000 +3.7827664698e-005 -5.5128818393e-008 +6.4301489243e-007 +5.3013561207e-002 +2.3099065970e-004 +8.9835902150e-004
+1.9661275000e+002 +5.2049588730e+001 +1.1047833520e+000 -1.0732167680e+001 +1.1012201510e+000 +4.5876787910e+000 +0.0000000000e+000 +1.8293213916e-005 -1.9398105135e-008 +3.1069944428e-007 +5.3031854420e-002 +2.3097126159e-004 +8.9866972094e-004
+1.9671275000e+002 +5.4218343180e+001 +9.0456755490e-001 -1.0955376790e+001 +9.0093782300e-001 +4.6843727050e+000 +0.0000000000e+000 +3.7605967911e-005 -3.4067321917e-008 +6.3844919507e-007 +5.3069460388e-002 +2.3093719427e-004 +8.9930817014e-004
+1.9691275000e+002 +5.8689777540e+001 +6.2430535710e-001 -1.1401795010e+001 +5.0037316620e-001 +4.8777605330e+000 +0.0000000000e+000 +7.8678045704e-005 -5.2776571267e-008 +1.3346353460e-006 +5.3148138434e-002 +2.3088441770e-004 +9.0064280548e-004
+1.9731275000e+002 +5.8389907470e+001 +6.2242894850e-001 +1.2111415120e+001 -4.9543674880e-001 +4.8727031850e+000 +0.0000000000e+000 +3.9392108291e-005 -2.6346950785e-008 +6.6826697742e-007 +5.3187530542e-002 +2.3085807075e-004 +9.0131107246e-004
+1.9751275000e+002 +5.3646513960e+001 +9.0064218570e-001 +1.1605552440e+001 -8.9562943750e-001 +4.6743250230e+000 +0.0000000000e+000 +1.8849065340e-005 -1.7000085452e-008 +3.2005292525e-007 +5.3206379608e-002 +2.3084107066e-004 +9.0163112539e-004
+1.9761275000e+002 +5.1350696610e+001 +1.0997777080e+000 +1.1352621090e+001 -1.0957257820e+000 +4.5751359410e+000 +0.0000000000e+000 +4.0362773149e-005 -4.2595075571e-008 +6.8566020952e-007 +5.3246742381e-002 +2.3079847559e-004 +9.0231678560e-004
+1.9783275000e+002 +4.6477962100e+001 +1.6787436820e+000 +1.0796172140e+001 -1.5359377390e+000 +4.3569199630e+000 +0.0000000000e+000 +2.0726598690e-004 -3.0041911040e-007 +3.5241063337e-006 +5.3454008368e-002 +2.3049805648e-004 +9.0584089193e-004
+1.9903351500e+002 +2.4244939950e+001 +8.2031729600e+000 +7.7667917190e+000 -3.8595930840e+000 +3.0942792650e+000 +0.0000000000e+000 +5.0169557053e-005 -5.7520918524e-008 +4.6860771950e-007 +5.3504177925e-002 +2.3044053556e-004 +9.0630949965e-004
+1.9925351500e+002 +2.0949970370e+001 +9.9951855040e+000 +7.2103427520e+000 -4.2859184770e+000 +2.8486412720e+000 +0.0000000000e+000 +2.2215933241e-005 -2.2065436129e-008 +2.0756428673e-007 +5.3526393858e-002 +2.3041847012e-004 +9.0651706394e-004
+1.9935351500e+002 +1.9533194950e+001 +1.0871747630e+001 +6.9574114040e+000 -4.4797027460e+000 +2.7369876390e+000 +0.0000000000e+000 +4.8376473130e-005 -4.2912308148e-008 +4.5203621974e-007 +5.3574770331e-002 +2.3037555781e-004 +9.0696910016e-004
+1.9957351500e+002 +1.6594352710e+001 +1.2936608420e+001 +6.4009624360e+000 -4.9060281380e+000 +2.4913496470e+000 +0.0000000000e+000 +2.5906771155e-004 -1.4613523434e-007 +2.4213533680e-006 +5.3833838043e-002 +2.3022942258e-004 +9.0939045352e-004
+2.0077428000e+002 +4.8896920130e+000 +2.7249718390e+001 +3.3715818460e+000 -6.9305360630e+000 +1.0794199400e+000 +0.0000000000e+000 +7.4731090082e-005 +1.9003541939e-007 +3.7516915304e-007 +5.3908569133e-002 +2.3041945800e-004 +9.0976562268e-004
+2.0099428000e+002 +3.5286147750e+000 +3.0386243770e+001 +2.8151328710e+000 -7.3263974980e+000 +8.0635993510e-001 +0.0000000000e+000 +3.5040852820e-005 +1.1859582924e-007 +1.7594222620e-007 +5.3943609986e-002 +2.3053805383e-004 +9.0994156490e-004
+2.0109428000e+002 +2.9908813360e+000 +3.1869516980e+001 +2.5622015180e+000 -7.5063345140e+000 +6.8224175100e-001 +0.0000000000e+000 +7.1545212918e-005 +2.7390825634e-007 +3.5925706885e-007 +5.4015155199e-002 +2.3081196208e-004 +9.1030082197e-004
+2.0129428000e+002 +2.0671732700e+000 +3.4944025590e+001 +2.0563388130e+000 -7.8662085460e+000 +4.3400538290e-001 +0.0000000000e+000 +1.5214402727e-004 +7.4155432121e-007 +7.6407126668e-007 +5.4167299226e-002 +2.3155351640e-004 +9.1106489324e-004
+2.0169428000e+002 +1.0287745620e+000 +3.5218724820e+001 +6.8487035600e-001 +7.2187543460e+000 -3.9279729700e-002 +0.0000000000e+000 +1.0159532174e-004 +6.4369882792e-007 +5.1029982879e-007 +5.4268894548e-002 +2.3219721523e-004 +9.1157519307e-004
+2.0189428000e+002 +8.1194476040e-001 +3.2391543740e+001 +3.9927865120e-001 +6.9171510680e+000 -2.7100268080e-001 +0.0000000000e+000 +4.3346403060e-005 +2.1393125200e-007 +2.1773752024e-007 +5.4312240951e-002 +2.3241114648e-004 +9.1179293059e-004
+2.0199428000e+002 +7.4636861540e-001 +3.1023193690e+001 +2.5648279890e-001 +6.7663494290e+000 -3.8686415640e-001 +0.0000000000e+000 +9.0666205555e-005 +3.9620207712e-007 +4.5544815719e-007 +5.4402907156e-002 +2.3280734856e-004 +9.1224837874e-004
+2.0221428000e+002 +7.0262937640e-001 +2.8118987930e+001 -5.7668076340e-002 +6.4345858230e+000 -6.4175940260e-001 +0.0000000000e+000 +4.6118696028e-004 +1.5499279264e-006 +2.3168495643e-006 +5.4864094116e-002 +2.3435727649e-004 +9.1456522831e-004
+2.0341504500e+002 +2.8891835090e+000 +1.4556371180e+001 -1.7679463220e+000 +4.7813402930e+000 -2.1040867960e+000 +0.0000000000e+000 +8.1017874084e-005 +2.7739696222e-008 +3.8403611741e-007 +5.4945111991e-002 +2.3438501618e-004 +9.1494926443e-004
+2.0363504500e+002 +3.7361930830e+000 +1.2531920100e+001 -2.0820971960e+000 +4.4207100760e+000 -2.3864040510e+000 +0.0000000000e+000 +3.7162559230e-005 +3.0739898204e-009 +1.7616185827e-007 +5.4982274550e-002 +2.3438809017e-004 +9.1512542628e-004
+2.0373504500e+002 +4.1668921070e+000 +1.1664170370e+001 -2.2248930470e+000 +4.2567872500e+000 -2.5147300770e+000 +0.0000000000e+000 +8.2242882708e-005 -1.1905441809e-009 +3.8986173000e-007 +5.5064517432e-002 +2.3438689963e-004 +9.1551528801e-004
+2.0395504500e+002 +5.2149582400e+000 +9.8705226270e+000 -2.5390439210e+000 +3.8961570330e+000 -2.7970473320e+000 +0.0000000000e+000 +4.5645337760e-004 -8.5250336273e-008 +2.1638135268e-006 +5.5520970810e-002 +2.3430164929e-004 +9.1767910154e-004
+2.0515581000e+002 +1.3345442870e+001 +2.8050872970e+000 -4.2493221160e+000 +1.9467715180e+000 -4.4086637090e+000 +0.0000000000e+000 +9.5798650227e-005 -3.9067191400e-008 +4.7782298481e-007 +5.5616769460e-002 +2.3426258210e-004 +9.1815692453e-004
+2.0537581000e+002 +1.5284257800e+001 +2.0311548450e+000 -4.5634729830e+000 +1.5711032610e+000 -4.7184029730e+000 +0.0000000000e+000 +4.5655798059e-005 -1.6009917702e-008 +2.2771572692e-007 +5.5662425258e-002 +2.3424657218e-004 +9.1838464025e-004
+2.0547581000e+002 +1.6211231980e+001 +1.7340100230e+000 -4.7062688320e+000 +1.4003449620e+000 -4.8591935470e+000 +0.0000000000e+000 +9.3420798444e-005 -3.0028848996e-008 +4.6594283281e-007 +5.5755846057e-002 +2.3421654334e-004 +9.1885058309e-004
+2.0567581000e+002 +1.8150857850e+001 +1.2421753570e+000 -4.9918605300e+000 +1.0588283650e+000 -5.1407746950e+000 +0.0000000000e+000 +1.9573048583e-004 -5.1294477892e-008 +9.7617006447e-007 +5.5951576543e-002 +2.3416524886e-004 +9.1982675315e-004
+2.0607581000e+002 +1.8644035580e+001 +8.2558600000e-001 +3.8378275690e+000 +4.7637851470e-002 -5.2066994640e+000 +0.0000000000e+000 +1.0640602895e-004 -2.0616354350e-008 +5.3063633131e-007 +5.6057982572e-002 +2.3414463250e-004 +9.2035738948e-004
+2.0627581000e+002 +1.7142650300e+001 +8.5509124510e-001 +3.6690988580e+000 -1.9516407710e-001 -4.9899983470e+000 +0.0000000000e+000 +5.4211985744e-005 -1.0571796009e-008 +2.7035028232e-007 +5.6112194557e-002 +2.3413406071e-004 +9.2062773976e-004
+2.0637581000e+002 +1.6417266960e+001 +9.0626415690e-001 +3.5847345030e+000 -3.1656504140e-001 -4.8816477880e+000 +0.0000000000e+000 +1.1934012689e-004 -2.4057286833e-008 +5.9514265948e-007 +5.6231534684e-002 +2.3411000342e-004 +9.2122288242e-004
+2.0659581000e+002 +1.4880816130e+001 +1.1043108420e+000 +3.3991329210e+000 -5.8364716280e-001 -4.6432765590e+000 +0.0000000000e+000 +6.4173798864e-004 -1.4583689939e-007 +3.2003855195e-006 +5.6873272673e-002 +2.3396416652e-004 +9.2442326794e-004
+2.0779657500e+002 +7.9486860980e+000 +4.2311462360e+000 +2.3886937810e+000 -2.0021631860e+000 -3.4201970510e+000 +0.0000000000e+000 +9.9509737523e-005 -3.6278611079e-008 +4.7890382888e-007 +5.6972782410e-002 +2.3392788791e-004 +9.2490217177e-004
+2.0801657500e+002 +6.9384931840e+000 +5.1693919730e+000 +2.2030921940e+000 -2.2625901660e+000 -3.2092478290e+000 +0.0000000000e+000 +4.3806429947e-005 -1.5430653295e-008 +2.1082425593e-007 +5.7016588840e-002 +2.3391245726e-004 +9.2511299603e-004
+2.0811657500e+002 +6.5063111810e+000 +5.6337475960e+000 +2.1187278360e+000 -2.3809660650e+000 -3.1133618190e+000 +0.0000000000e+000 +9.5083528644e-005 -3.2263296230e-008 +4.5760086477e-007 +5.7111672369e-002 +2.3388019396e-004 +9.2557059689e-004
+2.0833657500e+002 +5.6149032820e+000 +6.7386666010e+000 +1.9331262490e+000 -2.6413930450e+000 -2.9024125970e+000 +0.0000000000e+000 +5.0501763696e-004 -1.4771667180e-007 +2.4304303815e-006 +5.7616690006e-002 +2.3373247729e-004 +9.2800102727e-004
+2.0953734000e+002 +2.1944710190e+000 +1.4650442480e+001 +9.2268705790e-001 -3.9014368010e+000 -1.8286220690e+000 +0.0000000000e+000 +8.4818903911e-005 +4.2520441463e-008 +4.0183895419e-007 +5.7701508910e-002 +2.3377499773e-004 +9.2840286623e-004
+2.0975734000e+002 +1.8293210630e+000 +1.6420663940e+001 +7.3708546830e-001 -4.1450243930e+000 -1.6450948560e+000 +0.0000000000e+000 +3.8234144611e-005 +2.9079608130e-008 +1.8113287602e-007 +5.7739743054e-002 +2.3380407734e-004 +9.2858399910e-004
+2.0985734000e+002 +1.6903404060e+000 +1.7260740980e+001 +6.5272110940e-001 -4.2557460260e+000 -1.5616733960e+000 +0.0000000000e+000 +7.6273554966e-005 +6.8138686543e-008 +3.6133738033e-007 +5.7816016609e-002 +2.3387221603e-004 +9.2894533648e-004
+2.1005734000e+002 +1.4629977050e+000 +1.9007328040e+001 +4.8399239160e-001 -4.4771892920e+000 -1.3948304750e+000 +0.0000000000e+000 +1.5215746355e-004 +1.8094627383e-007 +7.2080292913e-007 +5.7968174073e-002 +2.3405316230e-004 +9.2966613941e-004
+2.1045734000e+002 +1.4428787220e+000 +1.9222721780e+001 -4.3080039430e-001 +3.9704240530e+000 -1.1749300320e+000 +0.0000000000e+000 +7.9633874896e-005 +1.1157478244e-007 +3.7720993825e-007 +5.8047807948e-002 +2.3416473708e-004 +9.3004334935e-004
+2.1065734000e+002 +1.6480662010e+000 +1.7669436430e+001 -5.9513700300e-001 +3.7960026850e+000 -1.1186814040e+000 +0.0000000000e+000 +4.1730680808e-005 +5.3516559670e-008 +1.9765837784e-007 +5.8089538629e-002 +2.3421825364e-004 +9.3024100773e-004
+2.1075734000e+002 +1.7753104320e+000 +1.6918956960e+001 -6.7730530730e-001 +3.7087920010e+000 -1.0905570900e+000 +0.0000000000e+000 +9.4051371425e-005 +1.1525962124e-007 +4.4546168369e-007 +5.8183590000e-002 +2.3433351326e-004 +9.3068646941e-004
+2.1097734000e+002 +2.1130942270e+000 +1.5329298450e+001 -8.5807557690e-001 +3.5169284960e+000 -1.0286835990e+000 +0.0000000000e+000 +5.4225589440e-004 +5.9961705796e-007 +2.5681084627e-006 +5.8725845895e-002 +2.3493313032e-004 +9.3325457788e-004
+2.1217810500e+002 +5.3472525000e+000 +7.9860089640e+000 -1.8422124340e+000 +2.5557781120e+000 -7.6648075780e-001 +0.0000000000e+000 +1.0735672392e-004 +6.9876043720e-008 +7.3737730538e-007 +5.8833202618e-002 +2.3500300636e-004 +9.3399195518e-004
+2.1239810500e+002 +6.1975954300e+000 +6.9071150390e+000 -2.0229827010e+000 +2.3482851830e+000 -7.3202927710e-001 +0.0000000000e+000 +5.2157326041e-005 +2.7786328838e-008 +3.5815781285e-007 +5.8885359944e-002 +2.3503079269e-004 +9.3435011299e-004
+2.1249810500e+002 +6.6104088000e+000 +6.4468894990e+000 -2.1051510040e+000 +2.2539702160e+000 -7.1636951310e-001 +0.0000000000e+000 +1.1839623688e-004 +5.7251196089e-008 +8.1292108064e-007 +5.9003756181e-002 +2.3508804389e-004 +9.3516303407e-004
+2.1271810500e+002 +7.5764447010e+000 +5.5007910480e+000 -2.2859212710e+000 +2.0464772880e+000 -6.8191803230e-001 +0.0000000000e+000 +6.9398391187e-004 +2.6722055501e-007 +4.7637338258e-006 +5.9697740093e-002 +2.3535526444e-004 +9.3992676790e-004
+2.1391887000e+002 +1.4230889160e+001 +1.9036491550e+000 -3.2700580800e+000 +9.2826412470e-001 -5.6900418330e-001 +0.0000000000e+000 +9.6713033744e-005 -1.6284253918e-008 +1.7440696464e-006 +5.9794453127e-002 +2.3533898019e-004 +9.4167083755e-004
+2.1413887000e+002 +1.5709484170e+001 +1.5425457350e+000 -3.4508283420e+000 +7.1311505600e-001 -5.6197471270e-001 +0.0000000000e+000 +4.7100060375e-005 -9.4505112787e-009 +8.4868649043e-007 +5.9841553187e-002 +2.3532952968e-004 +9.4251952404e-004
+2.1423887000e+002 +1.6407866670e+001 +1.4097022270e+000 -3.5329966430e+000 +6.1532002480e-001 -5.5877949880e-001 +0.0000000000e+000 +9.6964062643e-005 -2.0262721441e-008 +1.7465134134e-006 +5.9938517250e-002 +2.3530926696e-004 +9.4426603745e-004
+2.1443887000e+002 +1.7853932650e+001 +1.2026922290e+000 -3.6973332450e+000 +4.1972996230e-001 -5.5238907110e-001 +0.0000000000e+000 +2.0385951548e-004 -4.4352466662e-008 +3.6690328624e-006 +6.0142376765e-002 +2.3526491449e-004 +9.4793507031e-004
+2.1483887000e+002 +1.7858049950e+001 +1.2020496420e+000 +3.6876077250e+000 -4.1803680120e-001 -4.9536707450e-001 +0.0000000000e+000 +1.0513123161e-004 -1.9404871340e-008 +1.8917458624e-006 +6.0247507997e-002 +2.3524550962e-004 +9.4982681618e-004
+2.1503887000e+002 +1.6415705720e+001 +1.4083560850e+000 +3.5241133820e+000 -6.1349541220e-001 -4.4551528530e-001 +0.0000000000e+000 +5.1580225699e-005 -6.7934645584e-009 +9.2869693739e-007 +6.0299088223e-002 +2.3523871615e-004 +9.5075551311e-004
